job_title,job_title-href,location,skills,company
"Software Developer (NodeJS, React, Typescript)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dc4BpXQt6GwqK5WjZEXBO467Qcv3TGNhFPFPl6GHEnocZii5BuanWEDSc5yvn1f_Fu86_FX26Ieo5eX0zralxDrsUUiXDvr8qX8r2D-Dk0K1QTgoxxl3jbjLuQyEb86NM8OX2D8xjoGEa7A3xHKdX_7LdAsjRtmjfidvA0XGIPA_k_O7kwL1-snZJkFj71OW0PUAkVjLVnRqhxzu9N2ZMH-0c4RC4SsGqrBKAjP_5k91uEp0WIWatb5XRq_U4FhM3EPeQ-_NDvsh0rwyzNyfcL6p5z5hcjE0FDANWVRq4CZgGZyPQt4sfG0-ZlZBpmSSGNls3CeWO2l1CM8oDh0XH19R6ZvPtCzZGrMu7jzfVhfbTR-5HSMXtne91J8DxRnnMQhh9GEhHZfwvt2rXWt8ndUHa9QeTqu9pS47xGZWzKgfPF_vojDVwvxEdEIb8gdzkkchtfbnH4brPG6uc4OG2dY2qcRd94eRz3iahp4Q3hu2NOgphI27jItzr92aDfnfFCBciH-Y-aoVnqEYZMjiQllI3ZuYEA_h7xfEUaqva1iyYnrHCtnzGvhgPlYB7Gxc48t3LDrV1bdMa9V0DNVot7Szo7Lwwy094xNl9u4m-b6f0IxAnSou64F2aGV6kcJr-crbMTODX_llY0CIuLwiN_B5NdTMaw5SXH9AQG3JBXtiRQqhzDnaahExMPogTZCmdjs61_CtHFkg==&xkcb=SoBM6_M31FleiSRNTh0AbzkdCdPP&camk=nUmJqO2E8rgtMrEBeK4TZg==&p=11&fvj=0&vjs=3,,,CubX Inc
Software Engineer I/II,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AJH7-YRN_pQoVokL7FxfJ7IM_W8ZSQ0P9tqZSe0DsnqCEKuSzqURYEqSXKw9U5Yh9YXwHdHvfI65enCYjFo9wE3aKcKVObrFhEfsYljRvuT0ZkivgLC0BxvMQCB9KoF4fp4Wn5TJXxGNy8d6cl0aMrevkZIZ5I_Z5CmYaic2GoftQGMMnOuxakCbNj6oq1-fpeCjTCg4KzJ-0FapCQ6o4ahBxlDKj4sOaREFt8jt6zMhh7KaXpZ_23hjmHaUUvmzlY77yKe4WlwK725EPPt7p4jVIt5cd8AGJO2zCVsUso0RxEc7GpKhKrXxm975eL4eIHVQgQPgqRmbGrS7NhX_jlhljcl09tCqeHiGHMBN8wPUIsK3ujURm6xeLpMZvDKgULLZp9aXZGVzefArbGd82V0Fao4XCh6HVCygMJ6tZLkvDBf3H2J1jxcNXBIavJBRdqVHIW3xogw9-DgTJTa6kBZrD8mII0AZNsfXJ7VgZ6StVA-YfnqAOIoYIbN7adOBeo3JX2Wl77Vuekxy3sVa307_vIV8UsLnv4u3PXkdnrwZ3mtiwkGeJVMQMLEUeRfh8ViZTBdyTYmB321IWfm5ycd_9JWrg_b7Iw5UsEAqLUgIaWKyByIbh3itn5azhvTr8C7UAxD7Omclx5RQIjlKFJZwkNPh-jIZw=&xkcb=SoD46_M31FleiSRNTh0BbzkdCdPP&camk=ethIe0s0hecyQEaeizez3Q==&p=10&fvj=0&vjs=3,"700 North Brand Boulevard, Glendale, CA 91203",,
Software Engineer I/II,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AJH7-YRN_pQoVokL7FxfJ7IM_W8ZSQ0P9tqZSe0DsnqCEKuSzqURYEqSXKw9U5Yh9YXwHdHvfI65enCYjFo9wE3aKcKVObrFhEfsYljRvuT0ZkivgLC0BxvMQCB9KoF4fp4Wn5TJXxGNy8d6cl0aMrevkZIZ5I_Z5CmYaic2GoftQGMMnOuxakCbNj6oq1-fpeCjTCg4KzJ-0FapCQ6o4ahBxlDKj4sOaREFt8jt6zMhh7KaXpZ_23hjmHaUUvmzlY77yKe4WlwK725EPPt7p4jVIt5cd8AGJO2zCVsUso0RxEc7GpKhKrXxm975eL4eIHVQgQPgqRmbGrS7NhX_jlhljcl09tCqeHiGHMBN8wPUIsK3ujURm6xeLpMZvDKgULLZp9aXZGVzefArbGd82V0Fao4XCh6HVCygMJ6tZLkvDBf3H2J1jxcNXBIavJBRdqVHIW3xogw9-DgTJTa6kBZrD8mII0AZNsfXJ7VgZ6StVA-YfnqAOIoYIbN7adOBeo3JX2Wl77Vuekxy3sVa307_vIV8UsLnv4u3PXkdnrwZ3mtiwkGeJVMQMLEUeRfh8ViZTBdyTYmB321IWfm5ycd_9JWrg_b7Iw5UsEAqLUgIaWKyByIbh3itn5azhvTr8C7UAxD7Omclx5RQIjlKFJZwkNPh-jIZw=&xkcb=SoD46_M31FleiSRNTh0BbzkdCdPP&camk=ethIe0s0hecyQEaeizez3Q==&p=10&fvj=0&vjs=3,,Math (Required),
Software Engineer I/II,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AJH7-YRN_pQoVokL7FxfJ7IM_W8ZSQ0P9tqZSe0DsnqCEKuSzqURYEqSXKw9U5Yh9YXwHdHvfI65enCYjFo9wE3aKcKVObrFhEfsYljRvuT0ZkivgLC0BxvMQCB9KoF4fp4Wn5TJXxGNy8d6cl0aMrevkZIZ5I_Z5CmYaic2GoftQGMMnOuxakCbNj6oq1-fpeCjTCg4KzJ-0FapCQ6o4ahBxlDKj4sOaREFt8jt6zMhh7KaXpZ_23hjmHaUUvmzlY77yKe4WlwK725EPPt7p4jVIt5cd8AGJO2zCVsUso0RxEc7GpKhKrXxm975eL4eIHVQgQPgqRmbGrS7NhX_jlhljcl09tCqeHiGHMBN8wPUIsK3ujURm6xeLpMZvDKgULLZp9aXZGVzefArbGd82V0Fao4XCh6HVCygMJ6tZLkvDBf3H2J1jxcNXBIavJBRdqVHIW3xogw9-DgTJTa6kBZrD8mII0AZNsfXJ7VgZ6StVA-YfnqAOIoYIbN7adOBeo3JX2Wl77Vuekxy3sVa307_vIV8UsLnv4u3PXkdnrwZ3mtiwkGeJVMQMLEUeRfh8ViZTBdyTYmB321IWfm5ycd_9JWrg_b7Iw5UsEAqLUgIaWKyByIbh3itn5azhvTr8C7UAxD7Omclx5RQIjlKFJZwkNPh-jIZw=&xkcb=SoD46_M31FleiSRNTh0BbzkdCdPP&camk=ethIe0s0hecyQEaeizez3Q==&p=10&fvj=0&vjs=3,,Calculus (Required),
Software Engineer I/II,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AJH7-YRN_pQoVokL7FxfJ7IM_W8ZSQ0P9tqZSe0DsnqCEKuSzqURYEqSXKw9U5Yh9YXwHdHvfI65enCYjFo9wE3aKcKVObrFhEfsYljRvuT0ZkivgLC0BxvMQCB9KoF4fp4Wn5TJXxGNy8d6cl0aMrevkZIZ5I_Z5CmYaic2GoftQGMMnOuxakCbNj6oq1-fpeCjTCg4KzJ-0FapCQ6o4ahBxlDKj4sOaREFt8jt6zMhh7KaXpZ_23hjmHaUUvmzlY77yKe4WlwK725EPPt7p4jVIt5cd8AGJO2zCVsUso0RxEc7GpKhKrXxm975eL4eIHVQgQPgqRmbGrS7NhX_jlhljcl09tCqeHiGHMBN8wPUIsK3ujURm6xeLpMZvDKgULLZp9aXZGVzefArbGd82V0Fao4XCh6HVCygMJ6tZLkvDBf3H2J1jxcNXBIavJBRdqVHIW3xogw9-DgTJTa6kBZrD8mII0AZNsfXJ7VgZ6StVA-YfnqAOIoYIbN7adOBeo3JX2Wl77Vuekxy3sVa307_vIV8UsLnv4u3PXkdnrwZ3mtiwkGeJVMQMLEUeRfh8ViZTBdyTYmB321IWfm5ycd_9JWrg_b7Iw5UsEAqLUgIaWKyByIbh3itn5azhvTr8C7UAxD7Omclx5RQIjlKFJZwkNPh-jIZw=&xkcb=SoD46_M31FleiSRNTh0BbzkdCdPP&camk=ethIe0s0hecyQEaeizez3Q==&p=10&fvj=0&vjs=3,,Fortran,
Software Engineer I/II,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AJH7-YRN_pQoVokL7FxfJ7IM_W8ZSQ0P9tqZSe0DsnqCEKuSzqURYEqSXKw9U5Yh9YXwHdHvfI65enCYjFo9wE3aKcKVObrFhEfsYljRvuT0ZkivgLC0BxvMQCB9KoF4fp4Wn5TJXxGNy8d6cl0aMrevkZIZ5I_Z5CmYaic2GoftQGMMnOuxakCbNj6oq1-fpeCjTCg4KzJ-0FapCQ6o4ahBxlDKj4sOaREFt8jt6zMhh7KaXpZ_23hjmHaUUvmzlY77yKe4WlwK725EPPt7p4jVIt5cd8AGJO2zCVsUso0RxEc7GpKhKrXxm975eL4eIHVQgQPgqRmbGrS7NhX_jlhljcl09tCqeHiGHMBN8wPUIsK3ujURm6xeLpMZvDKgULLZp9aXZGVzefArbGd82V0Fao4XCh6HVCygMJ6tZLkvDBf3H2J1jxcNXBIavJBRdqVHIW3xogw9-DgTJTa6kBZrD8mII0AZNsfXJ7VgZ6StVA-YfnqAOIoYIbN7adOBeo3JX2Wl77Vuekxy3sVa307_vIV8UsLnv4u3PXkdnrwZ3mtiwkGeJVMQMLEUeRfh8ViZTBdyTYmB321IWfm5ycd_9JWrg_b7Iw5UsEAqLUgIaWKyByIbh3itn5azhvTr8C7UAxD7Omclx5RQIjlKFJZwkNPh-jIZw=&xkcb=SoD46_M31FleiSRNTh0BbzkdCdPP&camk=ethIe0s0hecyQEaeizez3Q==&p=10&fvj=0&vjs=3,,,Karagozian & Case
Full Stack Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C8AGG1D6CUkV8vzWS9eswnJTt337Htwhj2A0sUpTxnTd_PhHP_fO786PzDkO_S8qtUUxgzRjPD2WOTqmhxmp1xX02RwPaiohXWpQWZquRlbRSOVPJQMmP_MoebccgZhibObCFT9GVJNcR1iT2xTmmif5oSMHmLdTXKreYtfg4u-jqJdNtjdpa7hSMmGvmkSKS6E4M95CE3krIvQ1sSNOlsKkLqwbMgF1dzGpx_rC03tTZMXkEn9mkJHqSZfnAdYY6krpq5-WcUVE_9tCwOpuwSYsobUOf94tij5rKJ02KMejqZgVHu4nkQdms4-q1nx7l2NLwsz2GBCmy8K2eLL53qEpfqwWNn8EhYhPQIm8Ny8i1lp08dMqJol40Y0fexMCwr6inLzKkj6oaRet2u300_wuzyN3n_m1xEfUOOsE1rEfTqrJRIZl02jWgvNPMsvROvc_dqIsWPCDMt9Y1kBy9LvBzUh3Y1z4IIlRVhz136a6fg6nn1Zudbe1lzhMVvPUt-zIh2GzglsVOs7yVhqoQasZJbL5s12v7ZJyE31js80EWUCsrMxIuofWEnRUpzdzXbuG-7VD-Wgm6sC5w5-UEl1hf6Baar098EDmr9CC-cTAxRRfzgNSFOkmXoKlGuErM4ZK5A_TG9q3vTknD2MzPVo0wFxbgxuduS3O5t59HEEqogFa963Ch8KcisRzkWaG94ukjodqXjrcJ7oYBzcadd88dASBwYsuNS9-4mNXDppUo44_pg1VjcmaJQRx-72fsIiZvdovvolw==&xkcb=SoBl6_M31FleiSRNTh0CbzkdCdPP&camk=ethIe0s0hefzOI-qSz1kSw==&p=9&fvj=0&vjs=3,"3967 Princeton Pike, Princeton, NJ 08540",,
Full Stack Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C8AGG1D6CUkV8vzWS9eswnJTt337Htwhj2A0sUpTxnTd_PhHP_fO786PzDkO_S8qtUUxgzRjPD2WOTqmhxmp1xX02RwPaiohXWpQWZquRlbRSOVPJQMmP_MoebccgZhibObCFT9GVJNcR1iT2xTmmif5oSMHmLdTXKreYtfg4u-jqJdNtjdpa7hSMmGvmkSKS6E4M95CE3krIvQ1sSNOlsKkLqwbMgF1dzGpx_rC03tTZMXkEn9mkJHqSZfnAdYY6krpq5-WcUVE_9tCwOpuwSYsobUOf94tij5rKJ02KMejqZgVHu4nkQdms4-q1nx7l2NLwsz2GBCmy8K2eLL53qEpfqwWNn8EhYhPQIm8Ny8i1lp08dMqJol40Y0fexMCwr6inLzKkj6oaRet2u300_wuzyN3n_m1xEfUOOsE1rEfTqrJRIZl02jWgvNPMsvROvc_dqIsWPCDMt9Y1kBy9LvBzUh3Y1z4IIlRVhz136a6fg6nn1Zudbe1lzhMVvPUt-zIh2GzglsVOs7yVhqoQasZJbL5s12v7ZJyE31js80EWUCsrMxIuofWEnRUpzdzXbuG-7VD-Wgm6sC5w5-UEl1hf6Baar098EDmr9CC-cTAxRRfzgNSFOkmXoKlGuErM4ZK5A_TG9q3vTknD2MzPVo0wFxbgxuduS3O5t59HEEqogFa963Ch8KcisRzkWaG94ukjodqXjrcJ7oYBzcadd88dASBwYsuNS9-4mNXDppUo44_pg1VjcmaJQRx-72fsIiZvdovvolw==&xkcb=SoBl6_M31FleiSRNTh0CbzkdCdPP&camk=ethIe0s0hefzOI-qSz1kSw==&p=9&fvj=0&vjs=3,,Full-stack development (Required),
Full Stack Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C8AGG1D6CUkV8vzWS9eswnJTt337Htwhj2A0sUpTxnTd_PhHP_fO786PzDkO_S8qtUUxgzRjPD2WOTqmhxmp1xX02RwPaiohXWpQWZquRlbRSOVPJQMmP_MoebccgZhibObCFT9GVJNcR1iT2xTmmif5oSMHmLdTXKreYtfg4u-jqJdNtjdpa7hSMmGvmkSKS6E4M95CE3krIvQ1sSNOlsKkLqwbMgF1dzGpx_rC03tTZMXkEn9mkJHqSZfnAdYY6krpq5-WcUVE_9tCwOpuwSYsobUOf94tij5rKJ02KMejqZgVHu4nkQdms4-q1nx7l2NLwsz2GBCmy8K2eLL53qEpfqwWNn8EhYhPQIm8Ny8i1lp08dMqJol40Y0fexMCwr6inLzKkj6oaRet2u300_wuzyN3n_m1xEfUOOsE1rEfTqrJRIZl02jWgvNPMsvROvc_dqIsWPCDMt9Y1kBy9LvBzUh3Y1z4IIlRVhz136a6fg6nn1Zudbe1lzhMVvPUt-zIh2GzglsVOs7yVhqoQasZJbL5s12v7ZJyE31js80EWUCsrMxIuofWEnRUpzdzXbuG-7VD-Wgm6sC5w5-UEl1hf6Baar098EDmr9CC-cTAxRRfzgNSFOkmXoKlGuErM4ZK5A_TG9q3vTknD2MzPVo0wFxbgxuduS3O5t59HEEqogFa963Ch8KcisRzkWaG94ukjodqXjrcJ7oYBzcadd88dASBwYsuNS9-4mNXDppUo44_pg1VjcmaJQRx-72fsIiZvdovvolw==&xkcb=SoBl6_M31FleiSRNTh0CbzkdCdPP&camk=ethIe0s0hefzOI-qSz1kSw==&p=9&fvj=0&vjs=3,,C# (Required),
Full Stack Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C8AGG1D6CUkV8vzWS9eswnJTt337Htwhj2A0sUpTxnTd_PhHP_fO786PzDkO_S8qtUUxgzRjPD2WOTqmhxmp1xX02RwPaiohXWpQWZquRlbRSOVPJQMmP_MoebccgZhibObCFT9GVJNcR1iT2xTmmif5oSMHmLdTXKreYtfg4u-jqJdNtjdpa7hSMmGvmkSKS6E4M95CE3krIvQ1sSNOlsKkLqwbMgF1dzGpx_rC03tTZMXkEn9mkJHqSZfnAdYY6krpq5-WcUVE_9tCwOpuwSYsobUOf94tij5rKJ02KMejqZgVHu4nkQdms4-q1nx7l2NLwsz2GBCmy8K2eLL53qEpfqwWNn8EhYhPQIm8Ny8i1lp08dMqJol40Y0fexMCwr6inLzKkj6oaRet2u300_wuzyN3n_m1xEfUOOsE1rEfTqrJRIZl02jWgvNPMsvROvc_dqIsWPCDMt9Y1kBy9LvBzUh3Y1z4IIlRVhz136a6fg6nn1Zudbe1lzhMVvPUt-zIh2GzglsVOs7yVhqoQasZJbL5s12v7ZJyE31js80EWUCsrMxIuofWEnRUpzdzXbuG-7VD-Wgm6sC5w5-UEl1hf6Baar098EDmr9CC-cTAxRRfzgNSFOkmXoKlGuErM4ZK5A_TG9q3vTknD2MzPVo0wFxbgxuduS3O5t59HEEqogFa963Ch8KcisRzkWaG94ukjodqXjrcJ7oYBzcadd88dASBwYsuNS9-4mNXDppUo44_pg1VjcmaJQRx-72fsIiZvdovvolw==&xkcb=SoBl6_M31FleiSRNTh0CbzkdCdPP&camk=ethIe0s0hefzOI-qSz1kSw==&p=9&fvj=0&vjs=3,,ASP.NET Core (Required),
Full Stack Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CQn2rilLbVRkFVGIrIHhOa1rWdyA6Tg-06aiLQ97nahMA-SdzKeGgiFGorYifa3aswFBvIFvl_i9kAL7GQrsiYQKVARBHQf9244XFHrBpg0Gpm42MeV3akZjXzZ1eLls4VYsianXp6NaFKYM29f109pqadLQP4O_PdcuJeM6baQI4rLkTKXv1xEvA0d-Q0OXXJScdcmFmMY5DfNC1y1FL1i72bKVhNzJWKAKUFlmVFzLfyT269VWJCIv3wDZdE7FIU7XnI3w7Mu49mv6pDBw2ykFzm4GgvnWNvvJABg_CrSQZs47Q3mwGGgIXNXpreD5t4cfhtwGPWsuJ1rv6ecvtBvdPc2jFaIxIYLtGRI2S4PBNPlo5SYtoRUlgu3cPQvxNy6y48uYZGSiX2PXUjGlVP5Mxs6L93RFApY9zLCyJfPw1ofEgWB3tiyQpCLwnOJkG2rPaQ4_gY_lPvqfbaAMpB0di30rV6QpAN_9a_o55RottOHdmX0bx-eTrejtDtycBDM28kdRCtvfxJC0cPJ6ZfaVUnyLum8YZ161HEMOjvmfzmJN3asuzW1yoyPEsT4AnSVsGVX6Yx_3vI_6qCGfC29lq58p-8OOSK4flHqVz6PB7eh_A56gIV5U8LcgdmixLOxJLvX67KQh6Qk-fadMs5vHQCyqHYSag88n3Oyr8JVg==&xkcb=SoDR6_M31FleiSRNTh0DbzkdCdPP&camk=ethIe0s0hedbvX6QO3Lliw==&p=8&fvj=0&vjs=3,,Web services (Required),
Full Stack Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CQn2rilLbVRkFVGIrIHhOa1rWdyA6Tg-06aiLQ97nahMA-SdzKeGgiFGorYifa3aswFBvIFvl_i9kAL7GQrsiYQKVARBHQf9244XFHrBpg0Gpm42MeV3akZjXzZ1eLls4VYsianXp6NaFKYM29f109pqadLQP4O_PdcuJeM6baQI4rLkTKXv1xEvA0d-Q0OXXJScdcmFmMY5DfNC1y1FL1i72bKVhNzJWKAKUFlmVFzLfyT269VWJCIv3wDZdE7FIU7XnI3w7Mu49mv6pDBw2ykFzm4GgvnWNvvJABg_CrSQZs47Q3mwGGgIXNXpreD5t4cfhtwGPWsuJ1rv6ecvtBvdPc2jFaIxIYLtGRI2S4PBNPlo5SYtoRUlgu3cPQvxNy6y48uYZGSiX2PXUjGlVP5Mxs6L93RFApY9zLCyJfPw1ofEgWB3tiyQpCLwnOJkG2rPaQ4_gY_lPvqfbaAMpB0di30rV6QpAN_9a_o55RottOHdmX0bx-eTrejtDtycBDM28kdRCtvfxJC0cPJ6ZfaVUnyLum8YZ161HEMOjvmfzmJN3asuzW1yoyPEsT4AnSVsGVX6Yx_3vI_6qCGfC29lq58p-8OOSK4flHqVz6PB7eh_A56gIV5U8LcgdmixLOxJLvX67KQh6Qk-fadMs5vHQCyqHYSag88n3Oyr8JVg==&xkcb=SoDR6_M31FleiSRNTh0DbzkdCdPP&camk=ethIe0s0hedbvX6QO3Lliw==&p=8&fvj=0&vjs=3,,Spring MVC (Required),
Full Stack Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CQn2rilLbVRkFVGIrIHhOa1rWdyA6Tg-06aiLQ97nahMA-SdzKeGgiFGorYifa3aswFBvIFvl_i9kAL7GQrsiYQKVARBHQf9244XFHrBpg0Gpm42MeV3akZjXzZ1eLls4VYsianXp6NaFKYM29f109pqadLQP4O_PdcuJeM6baQI4rLkTKXv1xEvA0d-Q0OXXJScdcmFmMY5DfNC1y1FL1i72bKVhNzJWKAKUFlmVFzLfyT269VWJCIv3wDZdE7FIU7XnI3w7Mu49mv6pDBw2ykFzm4GgvnWNvvJABg_CrSQZs47Q3mwGGgIXNXpreD5t4cfhtwGPWsuJ1rv6ecvtBvdPc2jFaIxIYLtGRI2S4PBNPlo5SYtoRUlgu3cPQvxNy6y48uYZGSiX2PXUjGlVP5Mxs6L93RFApY9zLCyJfPw1ofEgWB3tiyQpCLwnOJkG2rPaQ4_gY_lPvqfbaAMpB0di30rV6QpAN_9a_o55RottOHdmX0bx-eTrejtDtycBDM28kdRCtvfxJC0cPJ6ZfaVUnyLum8YZ161HEMOjvmfzmJN3asuzW1yoyPEsT4AnSVsGVX6Yx_3vI_6qCGfC29lq58p-8OOSK4flHqVz6PB7eh_A56gIV5U8LcgdmixLOxJLvX67KQh6Qk-fadMs5vHQCyqHYSag88n3Oyr8JVg==&xkcb=SoDR6_M31FleiSRNTh0DbzkdCdPP&camk=ethIe0s0hedbvX6QO3Lliw==&p=8&fvj=0&vjs=3,,Spring (Required),
Full Stack Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CQn2rilLbVRkFVGIrIHhOa1rWdyA6Tg-06aiLQ97nahMA-SdzKeGgiFGorYifa3aswFBvIFvl_i9kAL7GQrsiYQKVARBHQf9244XFHrBpg0Gpm42MeV3akZjXzZ1eLls4VYsianXp6NaFKYM29f109pqadLQP4O_PdcuJeM6baQI4rLkTKXv1xEvA0d-Q0OXXJScdcmFmMY5DfNC1y1FL1i72bKVhNzJWKAKUFlmVFzLfyT269VWJCIv3wDZdE7FIU7XnI3w7Mu49mv6pDBw2ykFzm4GgvnWNvvJABg_CrSQZs47Q3mwGGgIXNXpreD5t4cfhtwGPWsuJ1rv6ecvtBvdPc2jFaIxIYLtGRI2S4PBNPlo5SYtoRUlgu3cPQvxNy6y48uYZGSiX2PXUjGlVP5Mxs6L93RFApY9zLCyJfPw1ofEgWB3tiyQpCLwnOJkG2rPaQ4_gY_lPvqfbaAMpB0di30rV6QpAN_9a_o55RottOHdmX0bx-eTrejtDtycBDM28kdRCtvfxJC0cPJ6ZfaVUnyLum8YZ161HEMOjvmfzmJN3asuzW1yoyPEsT4AnSVsGVX6Yx_3vI_6qCGfC29lq58p-8OOSK4flHqVz6PB7eh_A56gIV5U8LcgdmixLOxJLvX67KQh6Qk-fadMs5vHQCyqHYSag88n3Oyr8JVg==&xkcb=SoDR6_M31FleiSRNTh0DbzkdCdPP&camk=ethIe0s0hedbvX6QO3Lliw==&p=8&fvj=0&vjs=3,,,Impyrian
Senior Software Engineer II,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DSQNVehvN41M82SNVMhG4di271ogE8RvFeEXCNXQ29aaS-NujY5_qXfDnXIjVAzOQbnpuQDEuPwqUIEB4-g0jBCM3-OfQRtaLUXMUM8f_t3fNYUCrIQiOKiypl0cZnufCjW7M4jdeHio3he40sxAy__ku9hIWn8rR5RwVEwULAwxOSQpcv-hdPLkbAxB0jWScZ1r6vfwDkij4mLp2vAM3e0AVn22cYP5HndExz0xwdV1-Gjs6NTuUjirvSv8ql-OZ2e0HVpP-ourK7dkjh_JLaahP9t_-KualAh167BDAOjTnOgvjHCQSs0aZr63i-arAA9daYckVcnbkjBGP_eGwOSe3Af1rNMUqTG3yuR6Wv-pKVfc1cFSHpoSl6OwUHtTioXJALAE2mX_x4B6SXKNHzCYl9ktfCRNtsn3byXlo1sJbxZbvkqheP76qatuEllJQfrYIpmvyBHkCVWA3BehGqy1XunvoQyLsiM94HitKcAhsM8zzx4LE26KiSxtnzinxbbvUh4j24JBNuTVqrzikc_BZjp7Coa15wqbqIxeHmvJKNvlj3PUysp92FO6eQyF3dAOl8_t6sdWEGTUMkTc8KmomNNXk8Ai1_IBvHwH-MJPBsarmRjNJ0a0rPzE0WEPyFLBdHIHA0btDtvs_-HLqOt9F3d2QoQHy6e7X1lHTTIA==&xkcb=SoA46_M31FleiSRNTh0MbzkdCdPP&camk=ethIe0s0hee51IugJkQ5sg==&p=7&fvj=0&vjs=3,,jQuery (Required),
Senior Software Engineer II,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DSQNVehvN41M82SNVMhG4di271ogE8RvFeEXCNXQ29aaS-NujY5_qXfDnXIjVAzOQbnpuQDEuPwqUIEB4-g0jBCM3-OfQRtaLUXMUM8f_t3fNYUCrIQiOKiypl0cZnufCjW7M4jdeHio3he40sxAy__ku9hIWn8rR5RwVEwULAwxOSQpcv-hdPLkbAxB0jWScZ1r6vfwDkij4mLp2vAM3e0AVn22cYP5HndExz0xwdV1-Gjs6NTuUjirvSv8ql-OZ2e0HVpP-ourK7dkjh_JLaahP9t_-KualAh167BDAOjTnOgvjHCQSs0aZr63i-arAA9daYckVcnbkjBGP_eGwOSe3Af1rNMUqTG3yuR6Wv-pKVfc1cFSHpoSl6OwUHtTioXJALAE2mX_x4B6SXKNHzCYl9ktfCRNtsn3byXlo1sJbxZbvkqheP76qatuEllJQfrYIpmvyBHkCVWA3BehGqy1XunvoQyLsiM94HitKcAhsM8zzx4LE26KiSxtnzinxbbvUh4j24JBNuTVqrzikc_BZjp7Coa15wqbqIxeHmvJKNvlj3PUysp92FO6eQyF3dAOl8_t6sdWEGTUMkTc8KmomNNXk8Ai1_IBvHwH-MJPBsarmRjNJ0a0rPzE0WEPyFLBdHIHA0btDtvs_-HLqOt9F3d2QoQHy6e7X1lHTTIA==&xkcb=SoA46_M31FleiSRNTh0MbzkdCdPP&camk=ethIe0s0hee51IugJkQ5sg==&p=7&fvj=0&vjs=3,,MVC (Required),
Senior Software Engineer II,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DSQNVehvN41M82SNVMhG4di271ogE8RvFeEXCNXQ29aaS-NujY5_qXfDnXIjVAzOQbnpuQDEuPwqUIEB4-g0jBCM3-OfQRtaLUXMUM8f_t3fNYUCrIQiOKiypl0cZnufCjW7M4jdeHio3he40sxAy__ku9hIWn8rR5RwVEwULAwxOSQpcv-hdPLkbAxB0jWScZ1r6vfwDkij4mLp2vAM3e0AVn22cYP5HndExz0xwdV1-Gjs6NTuUjirvSv8ql-OZ2e0HVpP-ourK7dkjh_JLaahP9t_-KualAh167BDAOjTnOgvjHCQSs0aZr63i-arAA9daYckVcnbkjBGP_eGwOSe3Af1rNMUqTG3yuR6Wv-pKVfc1cFSHpoSl6OwUHtTioXJALAE2mX_x4B6SXKNHzCYl9ktfCRNtsn3byXlo1sJbxZbvkqheP76qatuEllJQfrYIpmvyBHkCVWA3BehGqy1XunvoQyLsiM94HitKcAhsM8zzx4LE26KiSxtnzinxbbvUh4j24JBNuTVqrzikc_BZjp7Coa15wqbqIxeHmvJKNvlj3PUysp92FO6eQyF3dAOl8_t6sdWEGTUMkTc8KmomNNXk8Ai1_IBvHwH-MJPBsarmRjNJ0a0rPzE0WEPyFLBdHIHA0btDtvs_-HLqOt9F3d2QoQHy6e7X1lHTTIA==&xkcb=SoA46_M31FleiSRNTh0MbzkdCdPP&camk=ethIe0s0hee51IugJkQ5sg==&p=7&fvj=0&vjs=3,,Entity Framework (Required),
